Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12
WomenWhoStutter,84,21,24657280,24705280,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_84_21,-429.45587,48.211266,-28.87024,1.715323,6.0145736,-3.0174553,-21.453135,-8.153164,-8.54603,-12.139182,-9.98353,-2.9094062,-7.1440625
WomenWhoStutter,84,23,24741120,24789120,0,0,0,2,1,1,0,0,0,0,0,0,WomenWhoStutter_84_23,-390.779,31.995022,-3.827882,23.746714,-21.147366,-3.9073684,-16.019566,-14.04402,-12.685023,-8.293185,-6.73218,-3.9203517,-2.7465966
WomenWhoStutter,84,24,24989920,25037920,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_84_24,-367.1875,61.58821,-23.20694,2.058513,-18.728712,-1.5945007,-21.235174,-11.396448,-6.593074,-15.179799,-7.792004,-5.168132,-3.8609707
WomenWhoStutter,84,25,25066720,25114720,0,0,0,0,0,2,0,0,1,2,0,0,WomenWhoStutter_84_25,-420.47217,35.734768,-23.980972,24.586405,-10.048356,-7.0646377,-33.909687,-17.318754,-19.661648,-5.4221153,-5.7913346,1.641028,-13.5723295
WomenWhoStutter,84,26,3604160,3652160,0,0,0,1,0,0,0,3,2,1,0,0,WomenWhoStutter_84_26,-343.72684,68.01678,-26.658089,14.001756,-9.245915,-1.6882226,-27.929314,-19.318289,-18.073818,-12.082405,-13.231949,-11.532165,-8.791144
WomenWhoStutter,84,27,25439520,25487520,0,0,0,0,1,0,0,0,2,2,0,0,WomenWhoStutter_84_27,-360.71106,9.224056,-22.96144,24.713007,-3.8165169,-8.215381,-22.684462,-17.102116,-8.550243,-12.752019,-4.9706364,2.2210023,-8.358463
WomenWhoStutter,84,29,27058240,27106240,0,0,0,0,0,0,0,1,3,0,0,0,WomenWhoStutter_84_29,-344.58588,26.04039,-28.395212,27.274323,-7.3686647,-16.554564,-18.43511,-28.315538,-15.409292,-18.672455,-1.2184708,7.039757,-3.6501768
WomenWhoStutter,84,30,27089120,27137120,0,0,0,1,0,0,0,3,2,0,0,0,WomenWhoStutter_84_30,-348.11365,12.950585,-31.721828,25.945118,-7.9266014,-22.897808,-24.443258,-28.33604,-16.225182,-18.016886,-4.030588,5.3357863,-8.949507
WomenWhoStutter,84,32,28573760,28621760,0,0,1,1,2,0,0,2,0,1,0,0,WomenWhoStutter_84_32,-266.24734,78.174255,-45.773083,10.396473,-21.319138,-3.4925773,-38.625313,-12.545507,-16.966503,-20.536411,-15.722552,-7.6727276,0.3731379
WomenWhoStutter,84,33,28913280,28961280,0,0,1,0,0,0,0,2,2,0,0,0,WomenWhoStutter_84_33,-363.6728,72.82795,-16.58663,7.522727,-9.6726675,5.0861697,-21.86729,-20.745192,-17.338427,-16.845453,-10.594618,-6.689722,-5.0860744
WomenWhoStutter,84,34,30069760,30117760,0,0,0,1,0,0,0,3,2,1,0,0,WomenWhoStutter_84_34,-347.63135,48.92518,-21.708372,15.846953,-18.240088,0.19598012,-31.749037,-23.468987,-18.26525,-12.369795,-7.087814,5.148556,-3.3148813
WomenWhoStutter,84,35,32905600,32953600,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_84_35,-393.226,56.553154,-34.05321,8.136404,-11.288345,-1.7469424,-19.758999,-30.733917,-23.322395,-15.051449,-3.3984609,0.100688994,-2.264958
WomenWhoStutter,84,37,34443040,34491040,0,0,0,1,0,0,0,3,3,0,0,0,WomenWhoStutter_84_37,-388.56247,89.245316,-33.406963,4.8371572,-5.8160224,-3.1125731,-29.834927,-11.217171,-9.263868,-19.937372,-16.849623,-5.624979,-9.478483
WomenWhoStutter,84,38,34485280,34533280,0,0,1,1,0,0,0,0,2,1,0,0,WomenWhoStutter_84_38,-305.79358,67.885864,-44.359318,1.8235294,-12.427856,-5.0058126,-22.753633,-10.601214,-13.481226,-10.448293,-18.57162,-4.431904,-7.576685
WomenWhoStutter,84,39,35224960,35272960,0,0,3,1,0,0,0,0,0,0,0,0,WomenWhoStutter_84_39,-342.00528,66.40452,-25.08692,-0.771769,-13.653248,1.816225,-31.085838,-14.735337,-10.993723,-10.648217,-11.10781,-4.977581,1.0315113
WomenWhoStutter,85,1,1789120,1837120,0,0,1,1,0,0,0,3,1,2,0,0,WomenWhoStutter_85_1,-355.56448,30.272533,-34.027477,8.876367,-11.944889,-4.228585,-27.467033,-18.380215,-18.73271,-10.673734,-11.677307,1.3000729,-1.7867055
WomenWhoStutter,85,2,1808640,1856640,0,0,0,0,0,0,0,3,3,1,0,0,WomenWhoStutter_85_2,-298.71442,20.466656,-19.77532,18.058819,-10.408678,-13.8989,-30.274042,-19.478209,-23.210047,-8.665766,-14.048472,3.6631227,-1.0538957
WomenWhoStutter,85,3,1890880,1938880,0,0,0,2,0,0,0,0,1,1,0,0,WomenWhoStutter_85_3,-273.52377,29.219305,-24.453176,31.362196,-20.473618,-16.902256,-28.815777,-23.882282,-18.947645,-19.498522,-16.696724,5.7127833,-3.215738
WomenWhoStutter,85,4,3118720,3166720,0,0,0,1,0,1,0,0,2,1,0,0,WomenWhoStutter_85_4,-304.24774,36.38311,-13.686702,16.542442,-12.9967,-17.255922,-35.720566,-24.587421,-16.411448,-12.784388,-7.662134,-0.012911604,1.7052385
WomenWhoStutter,85,5,3821120,3869120,0,0,0,1,0,3,0,0,0,2,0,0,WomenWhoStutter_85_5,-392.50842,48.07162,-5.3782296,7.4678645,-5.2596893,-8.778898,-20.355677,-29.361092,-22.36168,-16.339924,-12.066183,-4.276052,1.447487
WomenWhoStutter,85,6,3850400,3898400,0,0,0,1,0,3,0,1,0,1,0,0,WomenWhoStutter_85_6,-295.3412,18.126621,-39.83251,9.827233,-16.003273,-17.233604,-26.025051,-26.780174,-13.277267,-16.216652,-9.131182,3.2418816,6.8080854
WomenWhoStutter,85,7,3998400,4046400,0,0,0,0,0,0,0,3,3,2,0,0,WomenWhoStutter_85_7,-252.66475,57.886135,-44.92643,17.297579,-30.777557,-0.011779907,-26.078642,-15.636677,-22.180836,-20.180017,-18.61723,-3.2799683,2.1029217
WomenWhoStutter,85,8,5000800,5048800,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_85_8,-292.51773,55.679543,-30.299482,22.806189,-15.04123,-13.962191,-30.235044,-20.862694,-24.442146,-14.242007,-12.017132,-3.453987,2.6323628
WomenWhoStutter,85,9,5154400,5202400,0,0,0,0,0,3,0,2,0,0,0,0,WomenWhoStutter_85_9,-265.61572,43.105694,-26.667768,37.990036,-19.018,-18.975475,-25.997227,-22.764225,-28.11793,-19.774466,-7.0567093,2.8086045,1.1244347
WomenWhoStutter,85,11,6451360,6499360,0,0,0,2,0,0,0,0,1,1,0,0,WomenWhoStutter_85_11,-261.70447,64.63057,-28.592012,9.775475,-11.760301,-6.1649613,-34.83337,-19.474169,-18.74604,-21.47823,-12.674571,-0.7501921,0.69454867
WomenWhoStutter,85,12,6587680,6635680,0,0,1,0,0,0,0,3,2,0,0,0,WomenWhoStutter_85_12,-299.4888,47.933037,-28.296818,18.18952,-5.3929744,-5.4873977,-26.898811,-24.437689,-19.721869,-15.146213,-19.087069,2.1475058,-1.8592942
WomenWhoStutter,85,13,671200,719200,0,0,0,0,0,3,0,3,0,1,0,0,WomenWhoStutter_85_13,-306.79184,25.222141,-17.355267,-0.23359266,-12.335126,-9.404534,-23.662148,-21.453268,-19.708673,-9.165742,-9.879843,6.6122494,-7.364861
WomenWhoStutter,85,14,7428640,7476640,0,0,0,3,0,0,0,0,0,0,0,0,WomenWhoStutter_85_14,-309.90973,45.968983,-19.417757,27.74126,-12.511334,-18.033186,-23.79234,-27.573736,-22.44612,-19.340958,-5.9821944,-3.3350146,0.5259661
WomenWhoStutter,85,15,7737920,7785920,0,0,0,0,0,0,0,3,3,2,0,0,WomenWhoStutter_85_15,-261.21976,64.05867,-41.19735,11.997048,-18.766796,-4.8034835,-31.886024,-19.571064,-20.39376,-20.372797,-6.756875,4.9305525,-1.0175401
WomenWhoStutter,85,17,8361440,8409440,0,0,1,1,0,0,0,2,2,1,0,0,WomenWhoStutter_85_17,-341.25974,51.075493,-23.273178,5.263984,-24.291233,0.71365374,-23.245876,-19.55372,-15.308817,-9.523091,-13.719583,1.0182681,-5.8212533
WomenWhoStutter,85,18,8640800,8688800,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_85_18,-356.99072,23.309296,-22.491074,26.074652,-8.451661,-16.394215,-23.006815,-20.696392,-14.364053,-19.073923,-11.355131,1.3235961,-1.783348
WomenWhoStutter,85,19,762720,810720,0,0,1,1,0,1,0,0,1,0,0,0,WomenWhoStutter_85_19,-263.66452,47.906155,-32.357403,22.453705,-6.1909857,-9.455124,-43.37,-24.030222,-18.002544,-16.73843,-13.162942,4.9638963,0.0956909
WomenWhoStutter,85,20,8813600,8861600,0,0,2,0,0,0,0,0,1,1,0,0,WomenWhoStutter_85_20,-319.30362,9.741515,-25.988554,19.673687,-2.200026,-12.009888,-21.411165,-20.50107,-13.035757,-17.641895,-14.9548855,2.2121804,-1.9280727
WomenWhoStutter,85,21,9186240,9234240,0,0,1,0,0,3,0,1,0,0,0,0,WomenWhoStutter_85_21,-281.1232,44.452335,-18.355333,35.555233,-22.792057,-12.800626,-32.950882,-21.771706,-13.201228,-13.716173,-24.117167,-3.7455666,2.6777916
WomenWhoStutter,85,22,9603360,9651360,0,0,1,0,0,0,0,3,3,0,0,0,WomenWhoStutter_85_22,-285.1424,58.196156,-33.370644,13.287913,-20.334774,-7.602152,-26.425121,-29.395086,-21.21489,-19.27689,-16.822472,0.32732838,-3.3626735
WomenWhoStutter,85,23,901280,949280,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_85_23,-349.02893,21.15903,-21.082859,12.421244,-4.0472608,-12.994122,-20.15762,-18.077055,-18.805143,-12.968216,-9.80256,-1.0977398,-5.1071157
WomenWhoStutter,85,24,930080,978080,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_85_24,-337.11813,11.593815,-23.74893,5.8738723,-5.0213437,-7.4341,-19.383818,-19.53281,-16.921484,-12.960428,-10.590016,3.2318258,1.6262347
WomenWhoStutter,85,25,10364640,10412640,0,0,0,1,0,0,0,3,2,2,0,0,WomenWhoStutter_85_25,-299.0708,19.058456,-19.611216,25.864508,-7.998058,-9.573087,-25.10755,-22.987791,-15.973863,-11.952017,-13.798562,3.0903707,-2.350745
WomenWhoStutter,85,26,12423840,12471840,0,0,2,1,0,0,0,0,1,1,0,0,WomenWhoStutter_85_26,-344.347,9.032684,-7.0557785,12.907063,-16.41754,-8.077769,-9.724979,-20.955782,-17.533037,-16.226883,-13.2291765,-0.9361747,2.9211473
WomenWhoStutter,85,27,12693600,12741600,0,0,0,0,0,0,0,2,3,1,0,0,WomenWhoStutter_85_27,-290.25903,32.104015,-22.901724,14.048567,-9.269228,-6.2027574,-29.267673,-27.007963,-15.98705,-13.734783,-15.53303,5.418431,-0.022958735
WomenWhoStutter,85,28,12852000,12900000,0,0,1,0,0,1,0,3,1,0,0,0,WomenWhoStutter_85_28,-243.98674,46.26512,-36.77055,22.01401,-10.8194275,-11.039576,-37.06114,-26.265944,-16.43918,-18.661623,-17.890387,1.6194309,1.7473109
WomenWhoStutter,85,29,13636480,13684480,0,0,0,2,0,1,0,1,0,1,0,0,WomenWhoStutter_85_29,-283.76874,51.400776,-48.73557,14.97684,-17.86692,-12.613205,-29.37684,-17.83576,-19.560207,-21.796421,-6.9901686,-5.1650324,-4.619718
WomenWhoStutter,85,30,13910720,13958720,0,0,1,3,0,0,0,0,0,0,0,0,WomenWhoStutter_85_30,-379.6937,4.439646,2.941733,6.5526323,-10.461305,-14.867713,-30.68813,-21.720179,-16.961609,-12.0387335,-13.088971,5.8215146,-7.588174
WomenWhoStutter,85,31,14052160,14100160,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_85_31,-337.55713,44.01129,-9.9577875,2.9652717,-13.385962,-7.3507624,-21.676722,-28.060783,-21.912735,-12.083356,-8.068441,1.8322142,-4.0775576
WomenWhoStutter,85,32,14239040,14287040,0,0,0,3,0,0,0,0,0,0,0,0,WomenWhoStutter_85_32,-331.89697,30.517233,-24.1407,4.655318,-12.17623,-11.936628,-24.487598,-18.930481,-16.19416,-10.291031,-12.770026,-0.16005406,-6.5626245
WomenWhoStutter,85,33,14459840,14507840,0,0,0,2,0,0,0,3,1,2,0,0,WomenWhoStutter_85_33,-282.08383,48.986687,-15.620544,25.35053,-26.011683,-14.61526,-37.284534,-28.599415,-23.72027,-13.383535,-15.310084,-3.6049838,6.7413774
WomenWhoStutter,85,34,14484320,14532320,0,0,0,0,0,0,0,3,3,0,0,0,WomenWhoStutter_85_34,-336.3995,57.500565,-7.9144573,12.817201,-16.041206,-8.17373,-29.535625,-29.540834,-22.135386,-12.481725,-10.205148,-4.2008367,6.5545006
WomenWhoStutter,85,35,14557920,14605920,0,0,1,0,0,0,0,0,3,1,0,0,WomenWhoStutter_85_35,-315.0096,35.62432,-26.14594,23.027208,-1.2335416,-17.896402,-36.188927,-19.769358,-12.08472,-14.309559,-15.017991,-3.6899147,-3.00915
WomenWhoStutter,85,36,1295680,1343680,0,0,2,1,0,0,0,1,1,0,0,0,WomenWhoStutter_85_36,-343.86307,10.110316,-5.3783207,9.082237,-7.8968415,-18.648819,-23.928066,-22.317757,-16.239878,-14.474628,-2.783014,4.1205225,-1.8511106
WomenWhoStutter,85,37,15595200,15643200,0,0,2,0,0,0,0,3,1,2,0,0,WomenWhoStutter_85_37,-333.98697,74.49768,-14.207858,19.704416,-23.321169,-6.8436546,-24.689533,-24.942663,-27.308277,-20.696327,-12.5248995,-3.8679903,-0.22739682
WomenWhoStutter,85,38,15845280,15893280,0,0,0,0,0,3,0,0,0,0,0,0,WomenWhoStutter_85_38,-359.0797,55.744526,-13.094435,16.304615,-14.648323,-8.624109,-19.943773,-16.800735,-17.260603,-16.678864,-13.000183,-3.1897268,3.809459
WomenWhoStutter,85,39,15909440,15957440,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_85_39,-402.73102,47.53714,-19.694994,9.176639,-16.262589,-2.971536,-14.412076,-19.67718,-23.92682,-10.760635,-17.444445,-5.937661,-1.523704
WomenWhoStutter,86,1,1991360,2039360,0,0,1,1,0,0,0,3,1,0,0,0,WomenWhoStutter_86_1,-321.47964,51.16487,-30.868486,15.515564,-25.145271,-8.329743,-31.218637,-18.158274,-10.081,-18.772364,-6.7601466,-5.0137672,-6.0121393
WomenWhoStutter,86,2,2026400,2074400,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_86_2,-317.70688,18.481703,-12.676523,34.383198,-1.9148821,-22.225967,-26.077444,-21.42658,-15.175221,-15.7995615,-7.737398,-5.32967,-2.8897855
WomenWhoStutter,86,3,2161280,2209280,0,0,0,0,3,1,0,2,0,0,0,0,WomenWhoStutter_86_3,-298.22562,15.717031,-23.999355,24.570238,-9.06273,-20.94453,-34.64025,-19.224846,-10.220852,-16.639296,-8.921184,-0.58430433,-6.6652837
WomenWhoStutter,86,4,2188960,2236960,0,0,0,1,0,3,0,1,0,2,0,0,WomenWhoStutter_86_4,-252.96437,67.09461,-38.284378,14.701923,-25.43323,-9.872069,-36.18381,-25.69025,-14.00676,-22.385519,-6.001885,-0.7278504,-0.3527665
WomenWhoStutter,86,5,2296320,2344320,0,0,1,1,0,0,0,0,1,0,0,0,WomenWhoStutter_86_5,-344.63522,20.397797,-1.0014383,18.576176,-5.586239,-11.583248,-21.201338,-25.631435,-17.338995,-20.690039,-10.729141,-3.3114178,-0.6248139
WomenWhoStutter,86,6,2320640,2368640,0,0,2,0,1,2,0,0,0,1,0,0,WomenWhoStutter_86_6,-322.09027,21.051054,-24.053394,16.862999,-11.2053585,-16.969334,-24.465506,-15.755027,-8.759349,-19.432621,-8.700789,3.3393607,-5.463362
WomenWhoStutter,86,7,2577440,2625440,0,0,0,1,1,3,0,0,0,0,0,0,WomenWhoStutter_86_7,-352.9048,37.72722,-35.406456,14.175617,-6.0189877,-14.172729,-13.812238,-21.015066,-16.140293,-13.696631,-7.2607226,-9.291648,-4.1869287
WomenWhoStutter,86,8,2611040,2659040,0,0,0,1,0,0,0,3,2,0,0,0,WomenWhoStutter_86_8,-401.7397,6.8941665,-24.512098,13.5411005,-6.4601417,-3.3196073,-7.4226356,-19.28041,-11.756399,-8.004945,-7.797982,-0.010469559,-0.62663436
WomenWhoStutter,86,9,2626880,2674880,0,0,0,2,0,0,0,2,1,1,0,0,WomenWhoStutter_86_9,-301.5273,27.628433,-36.666363,14.358682,-22.637758,-3.5278018,-17.71973,-28.106129,-18.381142,-10.863392,-7.393057,2.5773637,5.1627398
WomenWhoStutter,86,10,2840960,2888960,0,0,0,0,0,2,0,1,1,0,0,0,WomenWhoStutter_86_10,-256.2386,31.852503,-35.44004,19.464834,-25.301786,-6.6943874,-23.335667,-27.92388,-20.192747,-12.970836,-10.274267,1.8032027,1.493538
WomenWhoStutter,86,11,2866720,2914720,0,0,1,1,1,2,0,0,0,0,0,0,WomenWhoStutter_86_11,-278.752,35.906002,-26.708382,24.151266,-24.189276,-12.399352,-20.026928,-31.818651,-29.546925,-16.67766,-11.765705,-0.36041835,1.4047412
WomenWhoStutter,86,12,2969440,3017440,0,0,0,1,2,2,0,1,0,0,0,0,WomenWhoStutter_86_12,-267.68167,56.380745,-31.864058,17.429201,-13.787598,-4.150401,-28.47688,-37.47054,-20.09529,-22.701616,-12.502434,0.11388377,6.2205076
WomenWhoStutter,86,13,2993920,3041920,0,0,1,2,1,0,0,2,0,0,0,0,WomenWhoStutter_86_13,-221.74625,44.96698,-45.20907,9.435564,-21.399488,-5.3188434,-33.243153,-29.484667,-16.838083,-17.680841,-13.576623,4.018267,-1.2964774
WomenWhoStutter,86,14,3057920,3105920,0,0,0,2,0,0,0,3,1,0,0,0,WomenWhoStutter_86_14,-350.89847,16.19973,-26.246967,17.892149,-8.589301,-12.081672,-16.796354,-19.232018,-19.998693,-13.754832,-7.099342,-0.45283797,-3.318258
WomenWhoStutter,86,15,3084960,3132960,0,0,1,0,0,0,0,2,2,2,0,0,WomenWhoStutter_86_15,-319.9899,32.694187,-23.59824,36.542667,-10.397449,-10.914508,-19.26044,-26.019533,-30.783388,-20.818207,-6.6105566,0.48956105,-2.9855752
WomenWhoStutter,86,16,3233760,3281760,0,0,0,3,0,0,0,1,0,0,0,0,WomenWhoStutter_86_16,-274.3038,22.875519,-37.843357,8.219947,-11.161929,-9.2147875,-19.478043,-21.99774,-22.666262,-13.795283,-13.016218,0.21347553,2.677134
WomenWhoStutter,86,17,3258880,3306880,0,0,0,0,0,3,0,3,0,1,0,0,WomenWhoStutter_86_17,-259.54553,4.3419275,-38.347263,23.13292,-14.785454,-6.6044693,-21.572521,-24.38893,-27.156185,-15.166935,-16.053078,-1.3117106,2.036222
WomenWhoStutter,86,18,3403200,3451200,0,0,1,0,0,0,0,0,2,0,0,0,WomenWhoStutter_86_18,-374.1749,37.418846,-13.25787,19.016413,-5.081855,-5.2322874,-16.069681,-24.604807,-14.589279,-21.735998,-6.820099,-5.3959475,-0.3386276
WomenWhoStutter,86,19,3437760,3485760,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_86_19,-350.72726,22.23393,-20.030687,15.701773,-5.6558156,-3.5134456,-25.306097,-21.25585,-11.97919,-13.140223,-13.764487,2.81931,-1.3312504
WomenWhoStutter,86,20,371040,419040,0,0,0,1,0,0,0,1,2,0,0,0,WomenWhoStutter_86_20,-327.156,39.903145,-24.610308,17.579893,-5.7241693,-5.6470933,-27.7834,-31.107082,-11.925019,-19.90827,-10.296164,2.449599,-2.2802691
WomenWhoStutter,86,21,401280,449280,0,0,2,0,0,3,0,1,0,0,0,0,WomenWhoStutter_86_21,-353.905,20.28078,-21.381084,5.6789117,-9.760141,-10.527639,-19.755285,-31.316393,-15.522108,-18.514072,-9.731665,2.0352867,-2.3082511
WomenWhoStutter,86,22,3472000,3520000,0,0,2,1,0,0,0,3,0,1,0,0,WomenWhoStutter_86_22,-244.75793,44.771126,-46.331673,5.43111,-25.294928,-0.71506834,-39.172707,-27.407074,-13.768751,-7.371713,-15.938717,5.0636644,-2.598469
WomenWhoStutter,86,23,3793600,3841600,0,0,0,3,0,1,0,0,0,0,0,0,WomenWhoStutter_86_23,-306.8228,55.55403,-38.97271,6.0757775,-4.167342,-5.3239007,-29.125189,-25.984842,-14.8491,-25.329111,-8.698376,5.2675242,5.5471945
WomenWhoStutter,86,24,3822560,3870560,0,0,0,1,0,3,0,1,0,0,0,0,WomenWhoStutter_86_24,-375.67395,25.9021,-24.89809,27.953577,-5.372758,-14.761592,-15.395649,-15.855825,-16.451557,-19.134687,-11.1686945,1.5890036,0.74604553
WomenWhoStutter,86,25,3867680,3915680,0,0,0,1,0,0,0,0,2,1,0,0,WomenWhoStutter_86_25,-325.31003,33.840553,-18.570665,16.883442,-11.197162,-9.812271,-19.939934,-20.87198,-23.320623,-21.062595,-13.415122,3.4236844,0.3619155
WomenWhoStutter,86,26,4005120,4053120,0,0,1,1,0,0,0,2,1,0,0,0,WomenWhoStutter_86_26,-320.08975,25.015602,-32.148045,13.1910515,-17.332554,-13.254265,-30.300758,-13.343234,-11.955289,-11.07465,-8.337419,-1.6580523,-8.063978
WomenWhoStutter,86,27,4039520,4087520,0,0,1,0,0,0,0,0,2,2,0,0,WomenWhoStutter_86_27,-405.01007,13.682786,-20.643524,26.74239,1.1637156,-8.998294,-15.172303,-23.620787,-12.144383,-13.582419,-10.276182,-2.324316,-0.15367076
WomenWhoStutter,86,28,4064640,4112640,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_86_28,-292.75113,28.503109,-29.137432,29.693605,-9.579277,-14.8100395,-20.597765,-30.412971,-15.171526,-19.710867,-12.877215,1.8575753,2.154206
WomenWhoStutter,86,29,4140000,4188000,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_86_29,-282.4145,36.2834,-42.03546,25.942009,-11.2047825,-12.940113,-24.922974,-28.414577,-17.729273,-20.085796,-14.299431,6.5446405,-3.6560986
WomenWhoStutter,86,30,4165920,4213920,0,0,1,0,0,0,0,1,2,1,0,0,WomenWhoStutter_86_30,-257.65503,20.766714,-46.4666,18.346489,-17.866455,-11.756618,-31.522907,-24.107965,-10.09118,-17.53817,-12.091123,4.056203,-0.6454153
WomenWhoStutter,86,31,4338080,4386080,0,0,1,0,0,0,0,0,2,1,0,0,WomenWhoStutter_86_31,-261.70178,16.272804,-22.701109,23.540289,-8.2592,-8.972584,-16.873053,-33.33687,-12.748939,-25.173244,-17.14051,7.1813917,-0.0033039742
WomenWhoStutter,86,32,4364160,4412160,0,0,0,1,0,3,0,0,0,0,0,0,WomenWhoStutter_86_32,-278.44397,7.744651,-31.778538,22.22548,-4.1389647,-12.250003,-22.966078,-26.22581,-8.08013,-17.490036,-19.522865,6.5460253,-1.7035029
WomenWhoStutter,86,33,4571840,4619840,0,0,0,1,1,2,0,1,0,1,0,0,WomenWhoStutter_86_33,-328.3451,57.198746,-33.163677,13.043091,-17.298256,-20.45263,-31.88399,-20.192013,-13.546154,-13.145932,-9.133582,4.2071204,-4.510031
WomenWhoStutter,86,34,4607040,4655040,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_86_34,-420.55316,30.334206,-34.82193,17.149607,-12.928098,-8.393265,-19.896702,-17.531334,-19.4313,-6.836062,-11.791205,-3.396586,-2.2873049
WomenWhoStutter,86,35,4667520,4715520,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_86_35,-293.84085,74.32453,-7.8853083,14.843778,-19.141365,-15.8350115,-26.826445,-31.411694,-22.155453,-20.594051,-13.52804,6.785224,-3.9629993
WomenWhoStutter,86,36,4692640,4740640,0,0,0,1,0,2,0,0,0,0,0,0,WomenWhoStutter_86_36,-338.44412,70.77433,-12.214448,14.157289,-2.237987,-12.002916,-20.309622,-31.095306,-23.34375,-24.808962,-15.73164,1.5560012,-2.8649254
WomenWhoStutter,86,37,4792480,4840480,0,0,0,0,0,3,0,0,1,0,0,0,WomenWhoStutter_86_37,-334.92307,36.512676,-31.237247,25.970688,-0.27279207,-16.795828,-18.284313,-35.40532,-20.33999,-25.942915,-8.834474,-0.75892484,1.9805171
WomenWhoStutter,86,38,4827840,4875840,0,0,1,0,0,0,0,0,2,1,0,0,WomenWhoStutter_86_38,-350.33923,35.237026,-29.023579,12.014735,-0.2498969,-5.7434816,-23.04495,-25.274721,-21.584536,-16.781544,-9.3175745,0.79419386,1.5122592
WomenWhoStutter,86,39,611840,659840,0,0,0,1,2,0,0,1,0,0,0,0,WomenWhoStutter_86_39,-290.27036,43.008224,-27.820616,19.727867,-7.7619214,-13.491521,-28.80822,-28.735296,-25.956766,-12.837802,-9.290174,1.0543193,3.0692155
WomenWhoStutter,86,40,640160,688160,0,0,0,0,0,0,0,3,3,0,0,0,WomenWhoStutter_86_40,-284.22302,51.047794,-36.552906,18.470419,-17.288584,-7.6047273,-21.133595,-27.692486,-27.713005,-16.843073,-7.038826,-4.3139195,2.479342
WomenWhoStutter,86,41,5063040,5111040,0,0,0,3,0,0,0,2,0,0,0,0,WomenWhoStutter_86_41,-303.11267,14.861842,-28.772663,20.606245,-19.702368,-13.314397,-15.206284,-26.953226,-21.292078,-13.260343,-5.694505,0.7193706,1.9001935
WomenWhoStutter,86,42,5090080,5138080,0,0,0,0,0,0,0,3,3,0,0,0,WomenWhoStutter_86_42,-243.89792,41.074093,-30.60014,26.1197,-17.985935,-14.438449,-18.569977,-27.429867,-28.01022,-23.023703,-7.774529,1.4363412,2.9384792
WomenWhoStutter,86,43,5182240,5230240,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_86_43,-294.70956,20.293043,-30.347986,23.472195,-17.82807,-12.0358,-27.254343,-24.128805,-15.436103,-22.357012,-21.126661,2.1377013,2.2992022
WomenWhoStutter,86,44,5211200,5259200,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_86_44,-286.96942,26.72303,-42.40496,19.766039,-16.674364,-13.674167,-25.32105,-27.563053,-10.752687,-23.452309,-17.963682,5.523833,1.6851581
WomenWhoStutter,86,45,5262400,5310400,0,0,0,2,1,0,0,0,0,0,0,0,WomenWhoStutter_86_45,-347.77853,58.20962,-38.40917,9.21334,-14.875762,-15.548811,-30.354736,-20.456781,-19.350197,-13.605057,-2.2998967,4.5903177,-2.7296236
WomenWhoStutter,86,46,5293920,5341920,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_86_46,-321.704,30.045416,-22.00428,19.162884,-14.974633,-9.992728,-23.75827,-25.166063,-20.740185,-12.4723215,-9.941513,0.72448957,-2.2014153
WomenWhoStutter,86,47,5416480,5464480,0,0,0,1,1,0,0,1,1,0,0,0,WomenWhoStutter_86_47,-357.4637,16.69558,-19.58792,34.04045,-9.67294,-18.684122,-34.905678,-19.876238,-16.216518,-15.795471,-12.422291,5.4268446,-6.8413353
WomenWhoStutter,86,48,5447520,5495520,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_86_48,-313.08374,38.67753,-38.04566,23.887234,-7.1994157,-18.059536,-32.016956,-30.737946,-10.707061,-18.98942,-11.491031,1.535344,-8.775993
WomenWhoStutter,86,49,5665920,5713920,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_86_49,-322.25165,26.153082,-24.677872,8.920965,-15.11442,-1.1120495,-20.60766,-26.51656,-17.19609,-11.98402,-12.928258,2.412703,0.6657168
